# basename,datetime,site,mode,raw_size,7z_size
COVIS-20190107T181050-imagecenter,2019-01-07 18:10:50,Ashes,imagecenter,2021597378,180570592
COVIS-20190107T183512-diffuseright,2019-01-07 18:35:12,Ashes,diffuseright,961741976,266735553
COVIS-20190107T185450-diffuseleft,2019-01-07 18:54:50,Ashes,diffuseleft,961743312,166001599
COVIS-20190107T210002-imageleft,2019-01-07 21:00:02,Ashes,imageleft,866401448,204975452
COVIS-20190107T210929-imagecenter,2019-01-07 21:09:29,Ashes,imagecenter,2021597368,180656830
COVIS-20190107T213431-diffuseright,2019-01-07 21:34:31,Ashes,diffuseright,961742095,267971806
COVIS-20190107T215357-diffuseleft,2019-01-07 21:53:57,Ashes,diffuseleft,961743045,167646839
COVIS-20190108T030002-imageleft,2019-01-08 03:00:02,Ashes,imageleft,866401436,209089141
COVIS-20190108T031021-imagecenter,2019-01-08 03:10:21,Ashes,imagecenter,2021597377,195378542
COVIS-20190108T033539-diffuseright,2019-01-08 03:35:39,Ashes,diffuseright,961742297,276300698
COVIS-20190108T035453-diffuseleft,2019-01-08 03:54:53,Ashes,diffuseleft,961742926,170882111
COVIS-20190108T060002-imageleft,2019-01-08 06:00:02,Ashes,imageleft,866401447,207342098
COVIS-20190108T061020-imagecenter,2019-01-08 06:10:20,Ashes,imagecenter,2021597325,183358214
COVIS-20190108T063443-diffuseright,2019-01-08 06:34:43,Ashes,diffuseright,961742404,270445719
COVIS-20190108T065355-diffuseleft,2019-01-08 06:53:55,Ashes,diffuseleft,961742699,166229495
COVIS-20190108T090002-imageleft,2019-01-08 09:00:02,Ashes,imageleft,866401435,207753522
COVIS-20190108T091004-imagecenter,2019-01-08 09:10:04,Ashes,imagecenter,2021597329,182005616
COVIS-20190108T093438-diffuseright,2019-01-08 09:34:38,Ashes,diffuseright,961741963,270477651
COVIS-20190108T095353-diffuseleft,2019-01-08 09:53:53,Ashes,diffuseleft,961742829,165720898
COVIS-20190108T120002-imageleft,2019-01-08 12:00:02,Ashes,imageleft,866401454,205822839
COVIS-20190108T121006-imagecenter,2019-01-08 12:10:06,Ashes,imagecenter,2021597372,179240552
COVIS-20190108T123426-diffuseright,2019-01-08 12:34:26,Ashes,diffuseright,961742412,270849960
COVIS-20190108T125400-diffuseleft,2019-01-08 12:54:00,Ashes,diffuseleft,961742677,168536142
COVIS-20190108T150002-imageleft,2019-01-08 15:00:02,Ashes,imageleft,866401452,210546696
COVIS-20190108T151041-imagecenter,2019-01-08 15:10:41,Ashes,imagecenter,2021597321,187454913
COVIS-20190108T153518-diffuseright,2019-01-08 15:35:18,Ashes,diffuseright,961741830,272597960
COVIS-20190108T155426-diffuseleft,2019-01-08 15:54:26,Ashes,diffuseleft,961743006,171180683
COVIS-20190108T180002-imageleft,2019-01-08 18:00:02,Ashes,imageleft,866401425,205765428
COVIS-20190108T181021-imagecenter,2019-01-08 18:10:21,Ashes,imagecenter,2021597295,179247290
COVIS-20190108T183416-diffuseright,2019-01-08 18:34:16,Ashes,diffuseright,961742169,270531455
COVIS-20190108T185331-diffuseleft,2019-01-08 18:53:31,Ashes,diffuseleft,961743031,166389177
COVIS-20190108T210002-imageleft,2019-01-08 21:00:02,Ashes,imageleft,866401425,206969776
COVIS-20190108T211023-imagecenter,2019-01-08 21:10:23,Ashes,imagecenter,2021597334,181063707
COVIS-20190108T213447-diffuseright,2019-01-08 21:34:47,Ashes,diffuseright,961742418,269028543
COVIS-20190108T215413-diffuseleft,2019-01-08 21:54:13,Ashes,diffuseleft,961742545,163482935
COVIS-20190109T000002-imageleft,2019-01-09 00:00:02,Ashes,imageleft,866401459,225500267
COVIS-20190109T001112-imagecenter,2019-01-09 00:11:12,Ashes,imagecenter,2021597361,206227757
COVIS-20190109T003534-diffuseright,2019-01-09 00:35:34,Ashes,diffuseright,961742219,272670587
COVIS-20190109T005422-diffuseleft,2019-01-09 00:54:22,Ashes,diffuseleft,961742715,167546426
COVIS-20190109T030002-imageleft,2019-01-09 03:00:02,Ashes,imageleft,866401438,211008640
COVIS-20190109T030956-imagecenter,2019-01-09 03:09:56,Ashes,imagecenter,2021597332,183234538
COVIS-20190109T090002-imageleft,2019-01-09 09:00:02,Ashes,imageleft,866401484,177266053
COVIS-20190109T091336-imagecenter,2019-01-09 09:13:36,Ashes,imagecenter,2021597324,188403128
COVIS-20190109T093741-diffuseright,2019-01-09 09:37:41,Ashes,diffuseright,961742462,272062192
COVIS-20190109T095646-diffuseleft,2019-01-09 09:56:46,Ashes,diffuseleft,961743066,171931815
COVIS-20190109T120002-imageleft,2019-01-09 12:00:02,Ashes,imageleft,866401458,214109399
COVIS-20190109T121100-imagecenter,2019-01-09 12:11:00,Ashes,imagecenter,2021597329,189753404
COVIS-20190109T123557-diffuseright,2019-01-09 12:35:57,Ashes,diffuseright,961741644,276333362
COVIS-20190109T125515-diffuseleft,2019-01-09 12:55:15,Ashes,diffuseleft,961743389,172052353
COVIS-20190109T150002-imageleft,2019-01-09 15:00:02,Ashes,imageleft,866401454,206639278
COVIS-20190109T151045-imagecenter,2019-01-09 15:10:45,Ashes,imagecenter,2021597345,181383974
COVIS-20190109T210002-imageleft,2019-01-09 21:00:02,Ashes,imageleft,866401503,174698439
COVIS-20190109T211434-imagecenter,2019-01-09 21:14:34,Ashes,imagecenter,2021597363,193622329
COVIS-20190109T213931-diffuseright,2019-01-09 21:39:31,Ashes,diffuseright,961742066,275012593
COVIS-20190109T215847-diffuseleft,2019-01-09 21:58:47,Ashes,diffuseleft,961743549,167975991
COVIS-20190110T030001-imageleft,2019-01-10 03:00:01,Ashes,imageleft,866401445,208561382
COVIS-20190110T031037-imagecenter,2019-01-10 03:10:37,Ashes,imagecenter,2021597301,192349387
COVIS-20190110T033617-diffuseright,2019-01-10 03:36:17,Ashes,diffuseright,961741862,271537560
COVIS-20190110T035506-diffuseleft,2019-01-10 03:55:06,Ashes,diffuseleft,961743804,170164563
COVIS-20190110T060002-imageleft,2019-01-10 06:00:02,Ashes,imageleft,866401444,209401758
COVIS-20190110T061038-imagecenter,2019-01-10 06:10:38,Ashes,imagecenter,2021597347,201125021
COVIS-20190110T063545-diffuseright,2019-01-10 06:35:45,Ashes,diffuseright,961742620,275134179
COVIS-20190110T065543-diffuseleft,2019-01-10 06:55:43,Ashes,diffuseleft,961742499,167172864
COVIS-20190110T090001-imageleft,2019-01-10 09:00:01,Ashes,imageleft,866401456,205471292
COVIS-20190110T091041-imagecenter,2019-01-10 09:10:41,Ashes,imagecenter,2021597319,185156288
COVIS-20190110T093521-diffuseright,2019-01-10 09:35:21,Ashes,diffuseright,961741695,275170402
COVIS-20190110T095438-diffuseleft,2019-01-10 09:54:38,Ashes,diffuseleft,961742275,166282342
COVIS-20190110T150002-imageleft,2019-01-10 15:00:02,Ashes,imageleft,866401438,205183558
COVIS-20190110T151029-imagecenter,2019-01-10 15:10:29,Ashes,imagecenter,2021597352,193872908
COVIS-20190110T153502-diffuseright,2019-01-10 15:35:02,Ashes,diffuseright,961741532,272348513
COVIS-20190110T155439-diffuseleft,2019-01-10 15:54:39,Ashes,diffuseleft,961743743,151310299
COVIS-20190110T210002-imageleft,2019-01-10 21:00:02,Ashes,imageleft,866401443,202591362
COVIS-20190110T211545-imagecenter,2019-01-10 21:15:45,Ashes,imagecenter,2021597318,185822032
COVIS-20190111T030002-imageleft,2019-01-11 03:00:02,Ashes,imageleft,866401481,169960549
COVIS-20190111T031414-imagecenter,2019-01-11 03:14:14,Ashes,imagecenter,2021597347,178765946
COVIS-20190111T033854-diffuseright,2019-01-11 03:38:54,Ashes,diffuseright,961741890,270370438
COVIS-20190111T035812-diffuseleft,2019-01-11 03:58:12,Ashes,diffuseleft,961743593,169250359
COVIS-20190111T090001-imageleft,2019-01-11 09:00:01,Ashes,imageleft,866401445,206903023
COVIS-20190111T091020-imagecenter,2019-01-11 09:10:20,Ashes,imagecenter,2017989206,183503021
COVIS-20190111T150002-imageleft,2019-01-11 15:00:02,Ashes,imageleft,866401463,168875022
COVIS-20190111T151421-imagecenter,2019-01-11 15:14:21,Ashes,imagecenter,2021597343,179855667
COVIS-20190111T153822-diffuseright,2019-01-11 15:38:22,Ashes,diffuseright,961742260,272930858
COVIS-20190111T155711-diffuseleft,2019-01-11 15:57:11,Ashes,diffuseleft,961742559,162678723
COVIS-20190111T210002-imageleft,2019-01-11 21:00:02,Ashes,imageleft,866401469,216369350
COVIS-20190111T211040-imagecenter,2019-01-11 21:10:40,Ashes,imagecenter,2021597348,197258966
COVIS-20190111T213540-diffuseright,2019-01-11 21:35:40,Ashes,diffuseright,961741871,279202899
COVIS-20190111T215508-diffuseleft,2019-01-11 21:55:08,Ashes,diffuseleft,961743468,174994551
COVIS-20190112T000002-imageleft,2019-01-12 00:00:02,Ashes,imageleft,866401456,213062951
COVIS-20190112T001019-imagecenter,2019-01-12 00:10:19,Ashes,imagecenter,2021597336,183414758
COVIS-20190112T003507-diffuseright,2019-01-12 00:35:07,Ashes,diffuseright,960899989,270717397
COVIS-20190112T005425-diffuseleft,2019-01-12 00:54:25,Ashes,diffuseleft,961743653,170418466
COVIS-20190112T030002-imageleft,2019-01-12 03:00:02,Ashes,imageleft,866401434,211571491
COVIS-20190112T030959-imagecenter,2019-01-12 03:09:59,Ashes,imagecenter,2021597338,183695475
COVIS-20190112T090002-imageleft,2019-01-12 09:00:02,Ashes,imageleft,866401495,179113796
COVIS-20190112T091406-imagecenter,2019-01-12 09:14:06,Ashes,imagecenter,2021597357,192690523
COVIS-20190112T093922-diffuseright,2019-01-12 09:39:22,Ashes,diffuseright,961741721,273314888
COVIS-20190112T095818-diffuseleft,2019-01-12 09:58:18,Ashes,diffuseleft,961743031,171035378
COVIS-20190112T120002-imageleft,2019-01-12 12:00:02,Ashes,imageleft,866401472,212256534
COVIS-20190112T121055-imagecenter,2019-01-12 12:10:55,Ashes,imagecenter,2021597325,183899543
COVIS-20190112T123614-diffuseright,2019-01-12 12:36:14,Ashes,diffuseright,961741862,270225758
COVIS-20190112T125550-diffuseleft,2019-01-12 12:55:50,Ashes,diffuseleft,961742542,173138511
COVIS-20190112T150001-imageleft,2019-01-12 15:00:01,Ashes,imageleft,866401448,208464119
COVIS-20190112T151030-imagecenter,2019-01-12 15:10:30,Ashes,imagecenter,2021597329,185925728
COVIS-20190112T153538-diffuseright,2019-01-12 15:35:38,Ashes,diffuseright,961741917,272325885
COVIS-20190112T155509-diffuseleft,2019-01-12 15:55:09,Ashes,diffuseleft,961742849,168535516
COVIS-20190112T180002-imageleft,2019-01-12 18:00:02,Ashes,imageleft,866401435,207516011
COVIS-20190112T181004-imagecenter,2019-01-12 18:10:04,Ashes,imagecenter,2021597302,189643712
COVIS-20190112T183339-diffuseright,2019-01-12 18:33:39,Ashes,diffuseright,961741681,273734205
COVIS-20190112T185245-diffuseleft,2019-01-12 18:52:45,Ashes,diffuseleft,961743772,165146399
COVIS-20190112T210001-imageleft,2019-01-12 21:00:01,Ashes,imageleft,866401427,206336048
COVIS-20190112T211002-imagecenter,2019-01-12 21:10:02,Ashes,imagecenter,2021597351,180775448
COVIS-20190112T213415-diffuseright,2019-01-12 21:34:15,Ashes,diffuseright,961741701,268445965
COVIS-20190112T215338-diffuseleft,2019-01-12 21:53:38,Ashes,diffuseleft,961743280,164610938
COVIS-20190113T000002-imageleft,2019-01-13 00:00:02,Ashes,imageleft,866401468,205668326
COVIS-20190113T001000-imagecenter,2019-01-13 00:10:00,Ashes,imagecenter,2021597288,183945437
COVIS-20190113T003400-diffuseright,2019-01-13 00:34:00,Ashes,diffuseright,961742877,272308213
COVIS-20190113T005334-diffuseleft,2019-01-13 00:53:34,Ashes,diffuseleft,961742556,170028159
COVIS-20190113T030002-imageleft,2019-01-13 03:00:02,Ashes,imageleft,866401459,207543925
COVIS-20190113T031029-imagecenter,2019-01-13 03:10:29,Ashes,imagecenter,2021597358,183337646
COVIS-20190113T033611-diffuseright,2019-01-13 03:36:11,Ashes,diffuseright,961741772,269821098
COVIS-20190113T035540-diffuseleft,2019-01-13 03:55:40,Ashes,diffuseleft,961742420,169878893
COVIS-20190113T090002-imageleft,2019-01-13 09:00:02,Ashes,imageleft,866401460,210772962
COVIS-20190113T091102-imagecenter,2019-01-13 09:11:02,Ashes,imagecenter,2021597361,199253200
COVIS-20190113T150002-imageleft,2019-01-13 15:00:02,Ashes,imageleft,866401479,174295391
COVIS-20190113T151338-imagecenter,2019-01-13 15:13:38,Ashes,imagecenter,2021597311,180879309
COVIS-20190113T210002-imageleft,2019-01-13 21:00:02,Ashes,imageleft,866401490,168617164
COVIS-20190113T211419-imagecenter,2019-01-13 21:14:19,Ashes,imagecenter,2021597342,182814965
COVIS-20190113T213906-diffuseright,2019-01-13 21:39:06,Ashes,diffuseright,961741579,274689826
COVIS-20190113T215802-diffuseleft,2019-01-13 21:58:02,Ashes,diffuseleft,961743357,169491698
COVIS-20190114T000002-imageleft,2019-01-14 00:00:02,Ashes,imageleft,866401452,205030262
COVIS-20190114T001022-imagecenter,2019-01-14 00:10:22,Ashes,imagecenter,2021597347,182140452
COVIS-20190114T003441-diffuseright,2019-01-14 00:34:41,Ashes,diffuseright,961741754,269658288
COVIS-20190114T005341-diffuseleft,2019-01-14 00:53:41,Ashes,diffuseleft,961743068,169472905
COVIS-20190114T030001-imageleft,2019-01-14 03:00:01,Ashes,imageleft,866401433,206789275
COVIS-20190114T031030-imagecenter,2019-01-14 03:10:30,Ashes,imagecenter,2021597336,182427284
COVIS-20190114T033500-diffuseright,2019-01-14 03:35:00,Ashes,diffuseright,961741925,273635514
COVIS-20190114T035426-diffuseleft,2019-01-14 03:54:26,Ashes,diffuseleft,961742846,166407156
COVIS-20190114T090002-imageleft,2019-01-14 09:00:02,Ashes,imageleft,866401458,207980994
COVIS-20190114T091015-imagecenter,2019-01-14 09:10:15,Ashes,imagecenter,2021597361,182605163
COVIS-20190114T093536-diffuseright,2019-01-14 09:35:36,Ashes,diffuseright,960900097,272420480
COVIS-20190114T095422-diffuseleft,2019-01-14 09:54:22,Ashes,diffuseleft,961742444,168183469
COVIS-20190114T120002-imageleft,2019-01-14 12:00:02,Ashes,imageleft,866401458,206553255
COVIS-20190114T121053-imagecenter,2019-01-14 12:10:53,Ashes,imagecenter,2021597350,184171721
COVIS-20190114T123632-diffuseright,2019-01-14 12:36:32,Ashes,diffuseright,961742526,275804168
COVIS-20190114T125602-diffuseleft,2019-01-14 12:56:02,Ashes,diffuseleft,961742958,165943334
COVIS-20190114T150002-imageleft,2019-01-14 15:00:02,Ashes,imageleft,866401436,206631927
COVIS-20190114T151010-imagecenter,2019-01-14 15:10:10,Ashes,imagecenter,2021597358,181676239
COVIS-20190114T153512-diffuseright,2019-01-14 15:35:12,Ashes,diffuseright,961741810,272994545
COVIS-20190114T155427-diffuseleft,2019-01-14 15:54:27,Ashes,diffuseleft,961742872,166822432
COVIS-20190114T180002-imageleft,2019-01-14 18:00:02,Ashes,imageleft,866401432,207148616
COVIS-20190114T181014-imagecenter,2019-01-14 18:10:14,Ashes,imagecenter,2021597332,182144171
COVIS-20190114T183406-diffuseright,2019-01-14 18:34:06,Ashes,diffuseright,961742239,270951098
COVIS-20190114T185320-diffuseleft,2019-01-14 18:53:20,Ashes,diffuseleft,961742488,168791771
COVIS-20190114T210002-imageleft,2019-01-14 21:00:02,Ashes,imageleft,866401422,209789129
COVIS-20190114T210952-imagecenter,2019-01-14 21:09:52,Ashes,imagecenter,2021597346,182626917
COVIS-20190115T030002-imageleft,2019-01-15 03:00:02,Ashes,imageleft,866401479,168373862
COVIS-20190115T031358-imagecenter,2019-01-15 03:13:58,Ashes,imagecenter,2021597328,182144515
COVIS-20190115T033728-diffuseright,2019-01-15 03:37:28,Ashes,diffuseright,961742409,272788185
COVIS-20190115T035628-diffuseleft,2019-01-15 03:56:28,Ashes,diffuseleft,961742609,169180012
COVIS-20190115T060002-imageleft,2019-01-15 06:00:02,Ashes,imageleft,866401444,203769194
COVIS-20190115T061018-imagecenter,2019-01-15 06:10:18,Ashes,imagecenter,2021597344,180460759
COVIS-20190115T063437-diffuseright,2019-01-15 06:34:37,Ashes,diffuseright,961742488,270949398
COVIS-20190115T065346-diffuseleft,2019-01-15 06:53:46,Ashes,diffuseleft,961742687,167998567
COVIS-20190115T090002-imageleft,2019-01-15 09:00:02,Ashes,imageleft,866401448,210514251
COVIS-20190115T091051-imagecenter,2019-01-15 09:10:51,Ashes,imagecenter,2021597362,198486923
COVIS-20190115T093553-diffuseright,2019-01-15 09:35:53,Ashes,diffuseright,961742655,275465114
COVIS-20190115T095521-diffuseleft,2019-01-15 09:55:21,Ashes,diffuseleft,961743272,170130738
COVIS-20190115T120002-imageleft,2019-01-15 12:00:02,Ashes,imageleft,866401454,205168552
COVIS-20190115T121033-imagecenter,2019-01-15 12:10:33,Ashes,imagecenter,2021597371,178408892
COVIS-20190115T123543-diffuseright,2019-01-15 12:35:43,Ashes,diffuseright,961741896,270152156
COVIS-20190115T125446-diffuseleft,2019-01-15 12:54:46,Ashes,diffuseleft,961742888,166034458
COVIS-20190115T150002-imageleft,2019-01-15 15:00:02,Ashes,imageleft,866401433,204225191
COVIS-20190115T151007-imagecenter,2019-01-15 15:10:07,Ashes,imagecenter,2021597353,178758403
COVIS-20190115T153600-diffuseright,2019-01-15 15:36:00,Ashes,diffuseright,961742387,271480336
COVIS-20190115T155508-diffuseleft,2019-01-15 15:55:08,Ashes,diffuseleft,961742636,166849221
COVIS-20190115T180002-imageleft,2019-01-15 18:00:02,Ashes,imageleft,866401465,203924345
COVIS-20190115T181038-imagecenter,2019-01-15 18:10:38,Ashes,imagecenter,2021597358,180062554
COVIS-20190115T183524-diffuseright,2019-01-15 18:35:24,Ashes,diffuseright,961742419,273152568
COVIS-20190115T185447-diffuseleft,2019-01-15 18:54:47,Ashes,diffuseleft,961743550,166804157
COVIS-20190115T210002-imageleft,2019-01-15 21:00:02,Ashes,imageleft,866401438,207544232
COVIS-20190115T211034-imagecenter,2019-01-15 21:10:34,Ashes,imagecenter,2021597326,185750623
COVIS-20190116T030001-imageleft,2019-01-16 03:00:01,Ashes,imageleft,866401480,182450430
COVIS-20190116T031345-imagecenter,2019-01-16 03:13:45,Ashes,imagecenter,2021597346,187809576
COVIS-20190116T090002-imageleft,2019-01-16 09:00:02,Ashes,imageleft,866401485,181861705
COVIS-20190116T091406-imagecenter,2019-01-16 09:14:06,Ashes,imagecenter,2021597336,202210697
COVIS-20190116T150002-imageleft,2019-01-16 15:00:02,Ashes,imageleft,866401492,169536296
COVIS-20190116T151432-imagecenter,2019-01-16 15:14:32,Ashes,imagecenter,2021597374,180810961
COVIS-20190116T210001-imageleft,2019-01-16 21:00:01,Ashes,imageleft,866401464,183209597
COVIS-20190116T211420-imagecenter,2019-01-16 21:14:20,Ashes,imagecenter,2021597367,184903537
COVIS-20190116T213925-diffuseright,2019-01-16 21:39:25,Ashes,diffuseright,961742302,275548391
COVIS-20190116T215835-diffuseleft,2019-01-16 21:58:35,Ashes,diffuseleft,961742490,174719714
COVIS-20190117T000002-imageleft,2019-01-17 00:00:02,Ashes,imageleft,866401448,214592700
COVIS-20190117T001033-imagecenter,2019-01-17 00:10:33,Ashes,imagecenter,2021597333,194780645
COVIS-20190117T003450-diffuseright,2019-01-17 00:34:50,Ashes,diffuseright,961741839,275052457
COVIS-20190117T005342-diffuseleft,2019-01-17 00:53:42,Ashes,diffuseleft,961743044,169077912
COVIS-20190117T030002-imageleft,2019-01-17 03:00:02,Ashes,imageleft,866401437,207381853
COVIS-20190117T031034-imagecenter,2019-01-17 03:10:34,Ashes,imagecenter,2021597355,188199854
COVIS-20190117T090002-imageleft,2019-01-17 09:00:02,Ashes,imageleft,866401501,178718125
COVIS-20190117T091409-imagecenter,2019-01-17 09:14:09,Ashes,imagecenter,2021597346,187733118
COVIS-20190117T093807-diffuseright,2019-01-17 09:38:07,Ashes,diffuseright,961742180,272249864
COVIS-20190117T095752-diffuseleft,2019-01-17 09:57:52,Ashes,diffuseleft,961742547,171926367
COVIS-20190117T120002-imageleft,2019-01-17 12:00:02,Ashes,imageleft,866401460,206023771
COVIS-20190117T121017-imagecenter,2019-01-17 12:10:17,Ashes,imagecenter,2021597327,199783997
COVIS-20190117T123443-diffuseright,2019-01-17 12:34:43,Ashes,diffuseright,961741736,271699202
COVIS-20190117T125341-diffuseleft,2019-01-17 12:53:41,Ashes,diffuseleft,961743426,168576043
COVIS-20190117T150002-imageleft,2019-01-17 15:00:02,Ashes,imageleft,866401468,206597648
COVIS-20190117T151032-imagecenter,2019-01-17 15:10:32,Ashes,imagecenter,2021597338,182477537
COVIS-20190117T153914-diffuseright,2019-01-17 15:39:14,Ashes,diffuseright,961741646,274553054
COVIS-20190117T155818-diffuseleft,2019-01-17 15:58:18,Ashes,diffuseleft,961743048,166182917
